"","id_indiv","taxonomyID","province","trappingDate","latitude","longitude"
"466","r6869","maxomys-surifer","Nan","2012-11-10",19.1392610036,100.7192490064
"467","r6850","bandicota-indica","Nan","2012-11-09",19.1392610036,100.7192490064
"468","r6885","bandicota-indica","Nan","2013-03-21",19.1392610036,100.7192490064
"469","r6926","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"470","r6927","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"471","r6888","bandicota-indica","Nan","2013-03-22",19.1392610036,100.7192490064
"472","r6889","bandicota-indica","Nan","2013-03-22",19.1392610036,100.7192490064
"473","r6890","leopoldamys-edwardsi","Nan","2013-03-22",19.1392610036,100.7192490064
"474","r6891","bandicota-indica","Nan","2013-03-22",19.1392610036,100.7192490064
"475","r6892","bandicota-indica","Nan","2013-03-22",19.1392610036,100.7192490064
"476","r6893","rattus-tanezumi","Nan","2013-03-22",19.1392610036,100.7192490064
"477","r6894","bandicota-indica","Nan","2013-03-22",19.1392610036,100.7192490064
"478","r6895","niviventer-fulvescens","Nan","2013-03-22",19.1392610036,100.7192490064
"479","r6896","niviventer-fulvescens","Nan","2013-03-22",19.1392610036,100.7192490064
"480","r6897","niviventer-fulvescens","Nan","2013-03-22",19.1392610036,100.7192490064
"481","r6898","rattus-exulans","Nan","2013-03-22",19.1392610036,100.7192490064
"482","r6899","rattus-tanezumi","Nan","2013-03-22",19.1392610036,100.7192490064
"483","r6900","rattus-tanezumi","Nan","2013-03-22",19.1392610036,100.7192490064
"484","r6901","bandicota-indica","Nan","2013-03-22",19.1392610036,100.7192490064
"485","r6942","mus-sp","Nan","2013-03-23",19.1392610036,100.7192490064
"486","r6903","mus-cervicolor","Nan","2013-03-22",19.1392610036,100.7192490064
"487","r6904","niviventer-fulvescens","Nan","2013-03-22",19.1392610036,100.7192490064
"488","r6905","rattus-tanezumi","Nan","2013-03-22",19.1392610036,100.7192490064
"489","r6906","mus-cervicolor","Nan","2013-03-22",19.1392610036,100.7192490064
"490","r6907","mus-cervicolor","Nan","2013-03-22",19.1392610036,100.7192490064
"491","r6908","mus-cervicolor","Nan","2013-03-22",19.1392610036,100.7192490064
"492","r6909","mus-cervicolor","Nan","2013-03-22",19.1392610036,100.7192490064
"493","r6910","mus-cervicolor","Nan","2013-03-22",19.1392610036,100.7192490064
"494","r6911","maxomys-surifer","Nan","2013-03-23",19.1392610036,100.7192490064
"495","r6912","maxomys-surifer","Nan","2013-03-23",19.1392610036,100.7192490064
"496","r6913","maxomys-surifer","Nan","2013-03-23",19.1392610036,100.7192490064
"497","r6914","bandicota-indica","Nan","2013-03-23",19.1392610036,100.7192490064
"498","r6915","berylmys-bowersi","Nan","2013-03-23",19.1392610036,100.7192490064
"499","r6916","berylmys-bowersi","Nan","2013-03-23",19.1392610036,100.7192490064
"500","r6917","maxomys-surifer","Nan","2013-03-23",19.1392610036,100.7192490064
"501","r6918","maxomys-surifer","Nan","2013-03-23",19.1392610036,100.7192490064
"502","r6919","niviventer-fulvescens","Nan","2013-03-23",19.1392610036,100.7192490064
"503","r6920","maxomys-surifer","Nan","2013-03-23",19.1392610036,100.7192490064
"504","r6921","niviventer-fulvescens","Nan","2013-03-23",19.1392610036,100.7192490064
"505","r6922","maxomys-surifer","Nan","2013-03-23",19.1392610036,100.7192490064
"506","r6923","niviventer-fulvescens","Nan","2013-03-23",19.1392610036,100.7192490064
"507","r6924","niviventer-fulvescens","Nan","2013-03-23",19.1392610036,100.7192490064
"508","r6925","niviventer-fulvescens","Nan","2013-03-23",19.1392610036,100.7192490064
"509","r6966","mus-cervicolor","Nan","2013-03-24",19.1392610036,100.7192490064
"510","r6967","mus-cervicolor","Nan","2013-03-24",19.1392610036,100.7192490064
"511","r6968","mus-sp","Nan","2013-03-24",19.1392610036,100.7192490064
"512","r6969","mus-cervicolor","Nan","2013-03-24",19.1392610036,100.7192490064
"513","r6930","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"514","r6931","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"515","r6932","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"516","r6933","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"517","r6934","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"518","r6935","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"519","r6936","rattus-exulans","Nan","2013-03-23",19.1392610036,100.7192490064
"520","r6937","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"521","r6938","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"522","r6939","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"523","r6940","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"524","r6941","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"525","r6982","bandicota-indica","Nan","2013-03-25",19.1392610036,100.7192490064
"526","r6943","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"527","r6944","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"528","r6945","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"529","r6946","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"530","r6947","mus-cervicolor","Nan","2013-03-23",19.1392610036,100.7192490064
"531","r6948","leopoldamys-edwardsi","Nan","2013-03-24",19.1392610036,100.7192490064
"532","r6949","berylmys-bowersi","Nan","2013-03-24",19.1392610036,100.7192490064
"533","r6950","maxomys-surifer","Nan","2013-03-24",19.1392610036,100.7192490064
"534","r6951","maxomys-surifer","Nan","2013-03-24",19.1392610036,100.7192490064
"535","r6952","niviventer-fulvescens","Nan","2013-03-24",19.1392610036,100.7192490064
"536","r6953","niviventer-fulvescens","Nan","2013-03-24",19.1392610036,100.7192490064
"537","r6954","niviventer-fulvescens","Nan","2013-03-24",19.1392610036,100.7192490064
"538","r6955","maxomys-surifer","Nan","2013-03-24",19.1392610036,100.7192490064
"539","r6956","niviventer-fulvescens","Nan","2013-03-24",19.1392610036,100.7192490064
"540","r6957","niviventer-fulvescens","Nan","2013-03-24",19.1392610036,100.7192490064
"541","r6958","mus-cervicolor","Nan","2013-03-24",19.1392610036,100.7192490064
"542","r6959","niviventer-fulvescens","Nan","2013-03-24",19.1392610036,100.7192490064
"543","r6960","rattus-andamanensis","Nan","2013-03-24",19.1392610036,100.7192490064
"544","r6961","rattus-andamanensis","Nan","2013-03-24",19.1392610036,100.7192490064
"545","r6962","niviventer-fulvescens","Nan","2013-03-24",19.1392610036,100.7192490064
"546","r6963","niviventer-fulvescens","Nan","2013-03-24",19.1392610036,100.7192490064
"547","r6977","niviventer-fulvescens","Nan","2013-03-25",19.1392610036,100.7192490064
"548","r6965","mus-cervicolor","Nan","2013-03-24",19.1392610036,100.7192490064
"549","r6979","berylmys-bowersi","Nan","2013-03-25",19.1392610036,100.7192490064
"550","r6980","berylmys-bowersi","Nan","2013-03-25",19.1392610036,100.7192490064
"551","r6981","berylmys-bowersi","Nan","2013-03-25",19.1392610036,100.7192490064
"552","r6995","rattus-andamanensis","Nan","2013-03-25",19.1392610036,100.7192490064
"553","r6970","mus-cervicolor","Nan","2013-03-24",19.1392610036,100.7192490064
"554","r6971","mus-cervicolor","Nan","2013-03-24",19.1392610036,100.7192490064
"555","r6972","rattus-tanezumi","Nan","2013-03-25",19.1392610036,100.7192490064
"556","r6973","rattus-andamanensis","Nan","2013-03-25",19.1392610036,100.7192490064
"557","r6974","niviventer-fulvescens","Nan","2013-03-25",19.1392610036,100.7192490064
"558","r6975","rattus-andamanensis","Nan","2013-03-25",19.1392610036,100.7192490064
"559","r6976","rattus-andamanensis","Nan","2013-03-25",19.1392610036,100.7192490064
"560","r6994","maxomys-surifer","Nan","2013-03-25",19.1392610036,100.7192490064
"561","r6978","rattus-andamanensis","Nan","2013-03-25",19.1392610036,100.7192490064
"562","r6992","maxomys-surifer","Nan","2013-03-25",19.1392610036,100.7192490064
"563","r6993","rattus-andamanensis","Nan","2013-03-25",19.1392610036,100.7192490064
"564","r6985","shrew-sp","Nan","2013-03-25",19.1392610036,100.7192490064
"565","r6986","rattus-tanezumi","Nan","2013-03-25",19.1392610036,100.7192490064
"566","r6983","shrew-sp","Nan","2013-03-25",19.1392610036,100.7192490064
"567","r6984","shrew-sp","Nan","2013-03-25",19.1392610036,100.7192490064
"568","r6989","rattus-exulans","Nan","2013-03-26",19.1392610036,100.7192490064
"569","r6998","niviventer-fulvescens","Nan","2013-03-25",19.1392610036,100.7192490064
"570","r6987","niviventer-fulvescens","Nan","2013-03-25",19.1392610036,100.7192490064
"571","r6988","maxomys-surifer","Nan","2013-03-25",19.1392610036,100.7192490064
"572","r6997","mus-cervicolor","Nan","2013-03-25",19.1392610036,100.7192490064
"573","r7002","mus-cervicolor","Nan","2013-03-25",19.1392610036,100.7192490064
"574","r6991","maxomys-surifer","Nan","2013-03-25",19.1392610036,100.7192490064
"575","r6996","rattus-andamanensis","Nan","2013-03-25",19.1392610036,100.7192490064
"576","r7001","mus-cervicolor","Nan","2013-03-25",19.1392610036,100.7192490064
"577","r6999","mus-cervicolor","Nan","2013-03-25",19.1392610036,100.7192490064
"578","r7000","mus-cervicolor","Nan","2013-03-25",19.1392610036,100.7192490064
"579","r6849","berylmys-berdmorei","Nan","2012-11-09",19.1206230037,100.7834119722
"580","r6858","berylmys-berdmorei","Nan","2012-11-09",19.1206230037,100.7834119722
"581","r6773","bandicota-indica","Nan","2012-11-04",19.1206230037,100.7834119722
"582","r6845","mus-cervicolor","Nan","2012-11-09",19.1206230037,100.7834119722
"583","r6814","berylmys-berdmorei","Nan","2012-11-07",19.1206230037,100.7834119722
"584","r6774","bandicota-indica","Nan","2012-11-04",19.1206230037,100.7834119722
"585","r6813","bandicota-indica","Nan","2012-11-07",19.1206230037,100.7834119722
"586","r6847","berylmys-berdmorei","Nan","2012-11-09",19.1206230037,100.7834119722
"587","r7006","bandicota-indica","Nan","2013-03-27",19.0780949872,100.8990760334
"588","r7018","mus-cervicolor","Nan","2013-03-28",19.0780949872,100.8990760334
"589","r7012","rattus-exulans","Nan","2013-03-28",19.0780949872,100.8990760334
"590","r7005","rattus-exulans","Nan","2013-03-26",19.0780949872,100.8990760334
"591","r7009","rattus-exulans","Nan","2013-03-27",19.0780949872,100.8990760334
"592","r7007","bandicota-indica","Nan","2013-03-27",19.0780949872,100.8990760334
"593","r7008","rattus-exulans","Nan","2013-03-27",19.0780949872,100.8990760334
"594","r6780","bandicota-indica","Nan","2012-11-04",19.1399179772,100.7166959625
"595","r6790","bandicota-indica","Nan","2012-11-06",19.1399179772,100.7166959625
"596","r6786","mus-cervicolor","Nan","2012-11-05",19.1399179772,100.7166959625
"597","r6807","bandicota-indica","Nan","2012-11-07",19.1399179772,100.7166959625
"598","r6791","bandicota-indica","Nan","2012-11-06",19.1399179772,100.7166959625
"599","r6781","bandicota-indica","Nan","2012-11-04",19.1399179772,100.7166959625
"600","r6776","mus-cookii","Nan","2012-11-04",19.1399179772,100.7166959625
"601","r6777","mus-cookii","Nan","2012-11-04",19.1392610036,100.7192490064
"602","r6782","rattus-tanezumi","Nan","2012-11-05",19.1394620016,100.7197159622
"603","r6822","rattus-exulans","Nan","2012-11-07",19.1394620016,100.7197159622
"604","r6778","rattus-exulans","Nan","2012-11-04",19.1394620016,100.7197159622
"605","r6779","mus-pahari","Nan","2012-11-04",19.1392279789,100.719471965
"606","r6792","berylmys-bowersi","Nan","2012-11-06",19.1423049755,100.7205340359
"607","r6874","berylmys-bowersi","Nan","2012-11-10",19.1423049755,100.7205340359
"608","r6785","niviventer-fulvescens","Nan","2012-11-05",19.1423049755,100.7205340359
"609","r6783","berylmys-berdmorei","Nan","2012-11-05",19.1423049755,100.7205340359
"610","r6784","berylmys-berdmorei","Nan","2012-11-05",19.1416510195,100.7194579672
"611","r6872","mus-cervicolor","Nan","2012-11-10",19.1416510195,100.7194579672
"612","r6787","mus-cervicolor","Nan","2012-11-05",19.1416510195,100.7194579672
"613","r6867","maxomys-surifer","Nan","2012-11-10",19.1416510195,100.7194579672
"614","r6798","rattus-exulans","Nan","2012-11-06",19.1396260355,100.7203249913
"615","r6788","suncus-murinus","Nan","2012-11-06",19.1396260355,100.7203249913
"616","r6818","mus-pahari","Nan","2012-11-07",19.1396260355,100.7203249913
"617","r6789","rattus-tanezumi","Nan","2012-11-06",19.1374039929,100.7164150011
"618","r6797","rattus-tanezumi","Nan","2012-11-06",19.1374039929,100.7164150011
"619","r6793","rattus-tanezumi","Nan","2012-11-06",19.1374039929,100.7164150011
"620","r6794","rattus-exulans","Nan","2012-11-06",19.1392610036,100.7192490064
"621","r6795","rattus-exulans","Nan","2012-11-06",19.1392610036,100.7192490064
"622","r6796","rattus-exulans","Nan","2012-11-06",19.13919596,100.7198639866
"623","r6868","rattus-exulans","Nan","2012-11-10",19.13919596,100.7198639866
"624","r6799","rattus-exulans","Nan","2012-11-06",19.1386020184,100.7194800116
"625","r6800","rattus-exulans","Nan","2012-11-06",19.1392510291,100.7189159933
"626","r6854","bandicota-indica","Nan","2012-11-09",19.119954966,100.7802809961
"627","r6801","mus-cervicolor","Nan","2012-11-07",19.119954966,100.7802809961
"628","r6802","maxomys-surifer","Nan","2012-11-07",19.1304519586,100.7130899839
"629","r6806","maxomys-surifer","Nan","2012-11-07",19.1304519586,100.7130899839
"630","r6830","berylmys-bowersi","Nan","2012-11-08",19.1409040242,100.7195869647
"631","r6859","berylmys-berdmorei","Nan","2012-11-09",19.1409040242,100.7195869647
"632","r6816","bandicota-indica","Nan","2012-11-07",19.1409040242,100.7195869647
"633","r6804","bandicota-indica","Nan","2012-11-07",19.1409040242,100.7195869647
"634","r6805","rattus-exulans","Nan","2012-11-07",19.1399000399,100.7189109642
"635","r6838","mus-pahari","Nan","2012-11-08",19.1190600302,100.7890440244
"636","r6815","niviventer-fulvescens","Nan","2012-11-07",19.1190600302,100.7890440244
"637","r6820","maxomys-surifer","Nan","2012-11-07",19.1190600302,100.7890440244
"638","r6832","rattus-andamanensis","Nan","2012-11-08",19.1190600302,100.7890440244
"639","r6810","niviventer-fulvescens","Nan","2012-11-07",19.1190600302,100.7890440244
"640","r6808","maxomys-surifer","Nan","2012-11-07",19.1190600302,100.7890440244
"641","r6826","rattus-tanezumi","Nan","2012-11-08",19.1190600302,100.7890440244
"642","r6851","niviventer-fulvescens","Nan","2012-11-09",19.1190600302,100.7890440244
"643","r6827","niviventer-fulvescens","Nan","2012-11-08",19.1190600302,100.7890440244
"644","r6828","maxomys-surifer","Nan","2012-11-08",19.1190600302,100.7890440244
"645","r6834","berylmys-bowersi","Nan","2012-11-08",19.1190600302,100.7890440244
"646","r6841","maxomys-surifer","Nan","2012-11-08",19.1190600302,100.7890440244
"647","r6871","mus-pahari","Nan","2012-11-10",19.1190600302,100.7890440244
"648","r6860","berylmys-bowersi","Nan","2012-11-09",19.1190600302,100.7890440244
"649","r6839","mus-pahari","Nan","2012-11-08",19.1190600302,100.7890440244
"650","r6817","rattus-andamanensis","Nan","2012-11-07",19.1190600302,100.7890440244
"651","r6881","maxomys-surifer","Nan","2012-11-10",19.1190600302,100.7890440244
"652","r6809","rattus-exulans","Nan","2012-11-07",19.1400230024,100.7202420104
"653","r6811","rattus-exulans","Nan","2012-11-07",19.1392610036,100.7192490064
"654","r6884","rattus-exulans","Nan","2012-11-10",19.1387359612,100.7196069974
"655","r6819","rattus-exulans","Nan","2012-11-07",19.1387359612,100.7196069974
"656","r6821","rattus-exulans","Nan","2012-11-07",19.1393660288,100.7202969957
"657","r6823","rattus-exulans","Nan","2012-11-08",19.1394630075,100.7180519868
"658","r6824","rattus-exulans","Nan","2012-11-08",19.1394630075,100.7180519868
"659","r6835","maxomys-surifer","Nan","2012-11-08",19.1399019677,100.720804017
"660","r6846","maxomys-surifer","Nan","2012-11-09",19.1399019677,100.720804017
"661","r6852","maxomys-surifer","Nan","2012-11-09",19.1411800403,100.7213889901
"662","r6853","rattus-exulans","Nan","2012-11-09",19.1392610036,100.7192490064
"663","r6878","rattus-exulans","Nan","2012-11-10",19.1389030125,100.7191770058
"664","r6880","rattus-exulans","Nan","2012-11-10",19.1392009892,100.7201280165
"665","r6842","mus-cervicolor","Nan","2012-11-08",19.1188239958,100.7797309756
"666","r6803","mus-cervicolor","Nan","2012-11-07",19.1188239958,100.7797309756
"667","r6928","mus-cervicolor","Nan","2013-03-23",19.1405760404,100.7196250185
"668","r6902","mus-cervicolor","Nan","2013-03-22",19.1391490214,100.7160610333
"669","r6964","mus-cervicolor","Nan","2013-03-24",19.1391490214,100.7160610333
"670","r6886","rattus-tanezumi","Nan","2013-03-21",19.1391490214,100.7160610333
"671","r6929","mus-cervicolor","Nan","2013-03-23",19.1402909718,100.7152059954
"672","r6887","rattus-tanezumi","Nan","2013-03-21",19.1402909718,100.7152059954
"673","r7004","mus-caroli","Nan","2013-03-26",19.0986179933,100.7812900096
"674","r7013","bandicota-indica","Nan","2013-03-28",19.0986179933,100.7812900096
"675","r7016","mus-cervicolor","Nan","2013-03-28",19.0986179933,100.7812900096
"676","r7017","mus-cervicolor","Nan","2013-03-28",19.0986179933,100.7812900096
"677","r7011","mus-cervicolor","Nan","2013-03-27",19.0986179933,100.7812900096
"678","r7003","mus-caroli","Nan","2013-03-26",19.0996730234,100.7832399756
"679","r7010","mus-cervicolor","Nan","2013-03-27",19.0996730234,100.7832399756
"680","r7020","mus-caroli","Nan","2013-03-30",19.0996730234,100.7832399756
"681","r7015","mus-cervicolor","Nan","2013-03-28",19.0996730234,100.7832399756
"682","r7014","bandicota-indica","Nan","2013-03-28",19.0986329969,100.7822899707
"683","r6990","mus-cervicolor","Nan","2013-03-26",19.0994489752,100.7905329857
"684","r7021","mus-caroli","Nan","2013-03-31",19.0994489752,100.7905329857
"685","r7022","mus-caroli","Nan","2013-04-01",19.0994489752,100.7905329857
"686","r7019","mus-caroli","Nan","2013-03-29",19.0979139972,100.7934249938
"687","r5447","rattus-exulans","Nan","2008-07-05",NA,NA
